batch,case,cells,directions,grid,reference_case,reference_cells,reference_directions,reference_map,reference_max_distance,reference_mean_distance,rep,rsi_batch_cap_requested,rsi_batch_capacity_actual,rsi_cache_gib_s,rsi_cache_hits,rsi_cache_misses,rsi_cache_read_bytes,rsi_cache_s,rsi_cache_wall_s,rsi_direction_h2d_bytes,rsi_h2d_bytes,rsi_h2d_gib_s,rsi_h2d_s,rsi_iterations,rsi_mcell_sweeps_per_s,rsi_parallel_efficiency_mcell_sweeps_s,rsi_plan_s,rsi_samples_per_s,rsi_sweep_blocks,rsi_sweep_launches,rsi_sweep_logical_threads,rsi_sweep_s,rsi_sweep_samples_per_s,rsi_sweep_threads_per_block,rsi_tail_max_abs_vs_reference,rsi_tail_rel_l2_vs_reference,rsi_total_s,rsi_vs_si_parallel_efficiency_gain,rsi_vs_si_speedup,samples,si_cache_gib_s,si_cache_read_bytes,si_cache_s,si_h2d_bytes,si_h2d_gib_s,si_h2d_s,si_iterations,si_mcell_sweeps_per_s,si_parallel_efficiency_mcell_sweeps_s,si_plan_s,si_rel_l2_vs_reference,si_sweep_blocks,si_sweep_launches,si_sweep_logical_threads,si_sweep_s,si_sweep_threads_per_block,si_total_s,sn
128,100k_s100_r1024_b128_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.9016597058900127,21221.0,0.0,8041724468.0,59.2386,3.93837,98304.0,8040472429.0,2.938156375661061,2.54863,24.0,1206.0659795958693,1206.0659795958693,8.95757,89.67667355589029,49570560.0,77454.0,12690063360.0,1.92314,532.4625352288444,256.0,0.013928999999999997,0.02230817452835355,11.4188,0.7454681319057779,1.1615931621536415,1024,1.538924157615654,3865063136.0,2.33905,3864704216.0,2.6825912117076696,1.34172,14.0,1617.8639005165521,1617.8639005165521,4.57079,0.011126562524094248,142800.0,1120.0,36556800.0,8.33023,256.0,13.264,100
256,100k_s100_r1024_b256_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.891890806582872,18492.0,0.0,7007565952.0,51.7579,3.44962,98304.0,7006474924.0,3.08782681733577,2.11323,24.0,1322.850828124287,1322.850828124287,6.91328,111.84778215896803,50497280.0,39451.0,12927303680.0,1.75336,584.0215357941324,256.0,0.013928999999999997,0.02230817452835355,9.1553,0.7173855527519216,1.4280580647275347,1024,1.064161057317291,3865063136.0,3.38259,3864704216.0,2.8304063858549244,1.27165,14.0,1843.9886655784674,1843.9886655784674,5.42692,0.011126562524094248,142800.0,1120.0,36556800.0,7.30871,256.0,13.0743,100
64,100k_s100_r1024_b64_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.1288956387501257,22856.0,0.0,8661306996.0,56.7613,3.78904,98304.0,8659958492.0,2.939089704106459,2.74412,24.0,823.063369351147,823.063369351147,8.10198,88.6725954918991,47887808.0,151538.0,12259278848.0,2.81805,363.371835134224,256.0,0.013928999999999997,0.02230817452835355,11.5481,0.5337400941320798,1.2956417072938404,1024,1.0096970732166157,3865063136.0,3.56505,3864704216.0,2.7159710243296744,1.32523,14.0,1542.0677187265437,1542.0677187265437,5.8913,0.011126562524094248,142800.0,1120.0,36556800.0,8.73968,256.0,14.9622,100
128,100k_s100_r4096_b128_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,3.037719216128817,85033.0,0.0,32223408284.0,148.972,9.87925,393216.0,32218391337.0,3.0416921532136825,9.86481,24.0,1150.2217831798503,1150.2217831798503,23.987,119.30039174567113,198611840.0,310331.0,50844631040.0,8.06604,507.808044591894,256.0,0.015473999999999988,0.01840527319202301,34.3335,0.6330941039700465,0.3629108596560211,4096,1.332570930184764,3865063136.0,2.70126,3864704216.0,2.851168244815322,1.26239,14.0,1816.8259283524626,1816.8259283524626,4.75588,0.011126562524094248,142800.0,1120.0,36556800.0,7.41798,256.0,12.46,100
256,100k_s100_r4096_b256_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.8258982161899135,74055.0,0.0,28063283680.0,140.898,9.24873,393216.0,28058914435.0,3.043728480554938,8.58549,24.0,1334.4804197735432,1334.4804197735432,21.2592,135.41346398616773,202164480.0,157941.0,51754106880.0,6.95232,589.1558501334806,256.0,0.015473999999999988,0.01840527319202301,30.2481,0.7318741514832943,0.44927780587871635,4096,0.9635577635798058,3865063136.0,3.73576,3864704216.0,2.7620952195322035,1.3031,14.0,1823.374164901087,1823.374164901087,5.91173,0.011126562524094248,142800.0,1120.0,36556800.0,7.39134,256.0,13.5898,100
64,100k_s100_r4096_b64_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.2374720058932693,91412.0,0.0,34640736508.0,150.474,9.96509,393216.0,34635343200.0,3.0632539744463263,10.5302,24.0,831.6736060239343,831.6736060239343,21.2707,117.57546530720035,192578560.0,607490.0,49300111360.0,11.1555,367.1731432925463,256.0,0.015473999999999988,0.01840527319202301,34.8372,0.4525004792074151,0.3822207295649478,4096,0.99453241021904,3865063136.0,3.61941,3864704216.0,2.82133215276813,1.27574,14.0,1837.95077406474,1837.95077406474,5.70475,0.011126562524094248,142800.0,1120.0,36556800.0,7.33272,256.0,13.3155,100
128,100k_s100_r512_b128_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.8743031090529203,10601.0,0.0,4017266960.0,29.966,1.99614,49152.0,4016641501.0,3.0758260666661457,1.21619,24.0,1216.0274469876576,1216.0274469876576,3.79815,100.98758759982879,24745600.0,38665.0,6334873600.0,0.953693,536.8603942778232,256.0,0.029963000000000017,0.044728463701827655,5.06993,0.676330408706563,2.2956332730432174,512,2.040763184646681,3865063136.0,1.76386,3864704216.0,2.773268313420206,1.29785,14.0,1797.9783717151345,1797.9783717151345,3.82559,0.011126562524094248,142800.0,1120.0,36556800.0,7.49574,256.0,11.6387,100
256,100k_s100_r512_b256_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.1230799136478893,9241.0,0.0,3501891252.0,43.0971,2.90397,49152.0,3501346033.0,3.0667857330297963,1.06329,24.0,1238.6445322387879,1238.6445322387879,6.22673,69.11503062929775,25209600.0,19695.0,6453657600.0,0.936279,546.8455449711037,256.0,0.029963000000000017,0.044728463701827655,7.40794,0.671067714221254,1.718345450962076,512,1.1944943109101662,3865063136.0,3.01351,3864704216.0,2.8389568555255593,1.26782,14.0,1845.7817385480735,1845.7817385480735,5.0991,0.011126562524094248,142800.0,1120.0,36556800.0,7.30161,256.0,12.7294,100
64,100k_s100_r512_b64_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.0831177948337825,11437.0,0.0,4334068344.0,28.4309,1.93768,49152.0,4333393561.0,3.0530662753447038,1.32188,24.0,898.684859662446,898.684859662446,3.765,93.70167363633868,23584128.0,75589.0,6037536768.0,1.29046,396.7577453001256,256.0,0.029963000000000017,0.044728463701827655,5.46415,0.4892729828474948,2.0914323362279585,512,2.000433779146,3865063136.0,1.79942,3864704216.0,2.8289381365959665,1.27231,14.0,1836.775974083498,1836.775974083498,3.82617,0.011126562524094248,142800.0,1120.0,36556800.0,7.33741,256.0,11.4279,100
128,100k_s100_r64_b128_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,0.9304501972922439,1426.0,0.0,540383344.0,7.89164,0.54089,6144.0,540299210.0,3.048452738738734,0.165065,24.0,793.5960759410515,793.5960759410515,1.07376,49.60394351350933,3057280.0,9554.0,782663680.0,0.182668,350.36240611382397,256.0,0.053508,0.0843635333253634,1.29022,0.4425607149159617,9.325696392863232,64,1.7726532279827518,3865063136.0,2.03064,3864704216.0,2.698115652603009,1.334,14.0,1793.1914180221536,1793.1914180221536,4.21895,0.011126562524094248,142800.0,1120.0,36556800.0,7.51575,256.0,12.0322,100
256,100k_s100_r64_b256_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,0.9538299557521185,1426.0,0.0,540383344.0,7.63268,0.527632,6144.0,540299210.0,3.056637598147945,0.164623,24.0,737.2868746153729,737.2868746153729,1.02836,50.903942669434564,3057280.0,9554.0,782663680.0,0.196619,325.50262182189925,256.0,0.053508,0.0843635333253634,1.25727,0.4072508273369718,9.097648078773851,64,2.1843550623947277,3865063136.0,1.64791,3864704216.0,2.793674395222191,1.28837,14.0,1810.3999430437477,1810.3999430437477,3.69132,0.011126562524094248,142800.0,1120.0,36556800.0,7.44431,256.0,11.4382,100
64,100k_s100_r64_b64_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.7532489099692603,1426.0,0.0,540383344.0,9.85494,0.668134,6144.0,540299210.0,3.0331094112110253,0.1659,24.0,1023.8047374888768,1023.8047374888768,1.00736,53.88384663310152,3057280.0,9554.0,782663680.0,0.141594,451.99655352627934,256.0,0.053508,0.0843635333253634,1.18774,0.6105728973228345,10.536902015592638,64,1.7733081846163563,3865063136.0,2.02989,3864704216.0,2.7508225677695686,1.30844,14.0,1676.7936178921973,1676.7936178921973,4.15824,0.011126562524094248,142800.0,1120.0,36556800.0,8.03747,256.0,12.5151,100
128,100k_s100_r8_b128_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,1.4638525844877315,0.0,0.0,71996916.0,0.0458054,0.0,768.0,71990242.0,2.8938863410464064,0.0231682,24.0,121.0612970250065,121.0612970250065,0.093345,31.27761226707953,70288.0,8786.0,17993728.0,0.149681,53.44699728088401,256.0,0.19366,0.2662138311920184,0.255774,0.07757216341149938,50.97351568181285,8,1.8384076439195385,3865063136.0,1.95801,3864704216.0,2.7900146354219295,1.29006,14.0,1560.6280874597892,1560.6280874597892,4.02001,0.011126562524094248,142800.0,1120.0,36556800.0,8.63574,256.0,13.0377,100
256,100k_s100_r8_b256_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,1.2684126797752375,0.0,0.0,71996916.0,0.0528632,0.0,768.0,71990242.0,2.80261582206989,0.0239227,24.0,114.78453878605904,114.78453878605904,0.100811,28.270049649274696,70288.0,8786.0,17993728.0,0.157866,50.67588967858817,256.0,0.19366,0.2662138311920184,0.282985,0.07351257480682212,45.98194250578653,8,1.887414625267226,3865063136.0,1.90717,3864704216.0,2.7578624477606426,1.3051,14.0,1561.42726720826,1561.42726720826,3.99953,0.011126562524094248,142800.0,1120.0,36556800.0,8.63132,256.0,13.0122,100
64,100k_s100_r8_b64_rep1,94378.0,10200,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,0.00052089,0.0,768.0,71990242.0,2.839349919817363,0.0236132,24.0,126.40527927563426,126.40527927563426,0.618773,10.31820040266777,70288.0,8786.0,17993728.0,0.143353,55.806296345385164,256.0,0.19366,0.2662138311920184,0.775329,0.0787857347148049,19.152256654916815,8,0.9209983013135576,3865063136.0,3.90839,3864704216.0,2.761671357762921,1.3033,14.0,1604.4183599125718,1604.4183599125718,6.08655,0.011126562524094248,142800.0,1120.0,36556800.0,8.40004,256.0,14.8493,100
128,100k_s10_r1024_b128_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,4.117924457701584,0.0,0.0,363787456.0,0.0822753,0.0,98304.0,363753664.0,2.9176061154418,0.116113,24.0,1094.9402016692472,1094.9402016692472,0.137589,422.328995937558,39505920.0,77160.0,10113515520.0,2.11832,483.40194116091993,256.0,0.10294999999999987,0.14129531814538573,2.42465,0.5846228547690082,0.07569381147794527,1024,1.0675359900089205,45473432.0,0.0396712,45469208.0,2.845140344554933,0.0148838,14.0,1872.9000974514959,1872.9000974514959,0.0846372,0.13974044966312044,1680.0,14.0,430080.0,0.0846575,256.0,0.183531,10
256,100k_s10_r1024_b256_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.8186738569407477,0.0,0.0,181893728.0,0.0600998,0.0,98304.0,181876832.0,2.9277221414090326,0.0578559,24.0,1378.7359658560654,1378.7359658560654,0.0779357,537.2817948569959,39591936.0,38664.0,10135535616.0,1.68229,608.6941014926083,256.0,0.10294999999999987,0.14129531814538573,1.90589,0.7271572779620977,0.09560362875087229,1024,1.0868421276440503,45473432.0,0.0389665,45469208.0,2.8651993193514516,0.0147796,14.0,1896.0629393960774,1896.0629393960774,0.0853476,0.13974044966312044,1680.0,14.0,430080.0,0.0836233,256.0,0.18221,10
64,100k_s10_r1024_b64_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.106991761555819,0.0,0.0,727574912.0,0.218091,0.0,98304.0,727507328.0,2.9338529391382497,0.23094,24.0,834.4397376629263,834.4397376629263,0.255581,315.0090749684683,39127552.0,152842.0,10016653312.0,2.77963,368.3943546443232,256.0,0.10294999999999987,0.14129531814538573,3.2507,0.4421611139406529,0.055715692004798964,1024,1.110097293509389,45473432.0,0.0381502,45469208.0,2.8277563628299074,0.0149753,14.0,1887.1848096866458,1887.1848096866458,0.0835613,0.13974044966312044,1680.0,14.0,430080.0,0.0840167,256.0,0.181115,10
128,100k_s10_r4096_b128_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,3.0379830987893484,0.0,0.0,1455149824.0,0.44609,0.0,393216.0,1455014656.0,2.9283497617043723,0.462748,24.0,1110.9968736004366,1110.9968736004366,0.495597,432.44886841138384,158023168.0,308639.0,40453931008.0,8.35082,490.49075420138377,256.0,0.10924,0.13984168154171045,9.47164,0.5931357543331073,0.019507709330168797,4096,1.0577216326669518,45473432.0,0.0400393,45469208.0,2.9029305816820368,0.0145875,14.0,1873.0903768389194,1873.0903768389194,0.0862366,0.13974044966312044,1680.0,14.0,430080.0,0.0846489,256.0,0.18477,10
256,100k_s10_r4096_b256_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,3.8322282814502495,0.0,0.0,727574912.0,0.176818,0.0,393216.0,727507328.0,2.903552593805817,0.23335,24.0,1354.5305233589463,1354.5305233589463,0.259469,534.5653393889563,158425088.0,154712.0,40556822528.0,6.84941,598.0077116131171,256.0,0.10924,0.13984168154171045,7.6623,0.7901638209922983,0.025427352100544223,4096,1.0636296087048938,45473432.0,0.0398169,45469208.0,2.7944475880826403,0.0151538,14.0,1714.240120052458,1714.240120052458,0.0852819,0.13974044966312044,1680.0,14.0,430080.0,0.0924929,256.0,0.194832,10
64,100k_s10_r4096_b64_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.4311991871213374,0.0,0.0,2910299648.0,0.789936,0.0,393216.0,2910029312.0,2.9331829581862956,0.923971,24.0,799.8047337931034,799.8047337931034,0.98019,304.82087308556714,156538368.0,611478.0,40073822208.0,11.6,353.1034482758621,256.0,0.10924,0.13984168154171045,13.4374,0.4270226285714286,0.01366655751856758,4096,1.0652910784821428,45473432.0,0.0397548,45469208.0,2.829721539087245,0.0149649,14.0,1872.9797445835336,1872.9797445835336,0.0860902,0.13974044966312044,1680.0,14.0,430080.0,0.0846539,256.0,0.183643,10
128,100k_s10_r512_b128_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.6635744215726493,0.0,0.0,181893728.0,0.0635994,0.0,49152.0,181876832.0,2.922423421366628,0.0579608,24.0,1073.1660241521306,1073.1660241521306,0.0784029,408.3488192179163,19750912.0,38576.0,5056233472.0,1.08065,473.78892333317907,256.0,0.10827000000000009,0.14481150711819898,1.25383,0.570077046222181,0.1471068645669668,512,1.0754491259834962,45473432.0,0.0393793,45469208.0,2.8135713623386605,0.0150508,14.0,1882.492956458865,1882.492956458865,0.0856186,0.13974044966312044,1680.0,14.0,430080.0,0.0842261,256.0,0.184447,10
256,100k_s10_r512_b256_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.7290552002527257,0.0,0.0,90946864.0,0.0310367,0.0,49152.0,90938416.0,2.9346052065160353,0.0288601,24.0,1403.5007303616228,1403.5007303616228,0.0485796,538.874762137312,19783680.0,19320.0,5064622080.0,0.826303,619.6274248066387,256.0,0.10827000000000009,0.14481150711819898,0.950128,0.7482071969102997,0.19528316184766684,512,1.056031004025641,45473432.0,0.0401034,45469208.0,2.860670124994036,0.014803,14.0,1875.8182708711424,1875.8182708711424,0.0855754,0.13974044966312044,1680.0,14.0,430080.0,0.0845258,256.0,0.185544,10
64,100k_s10_r512_b64_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,4.17596392702658,0.0,0.0,363787456.0,0.0811318,0.0,49152.0,363753664.0,2.9134158830606616,0.11628,24.0,939.0952232110321,939.0952232110321,0.138497,344.64421542956,19592448.0,76533.0,5015666688.0,1.23493,414.5983982897816,256.0,0.10827000000000009,0.14481150711819898,1.48559,0.5089349332697863,0.1297760485732941,512,0.9529650470591572,45473432.0,0.0444407,45469208.0,2.8067832242090454,0.0150872,14.0,1845.2166707786553,1845.2166707786553,0.092333,0.13974044966312044,1680.0,14.0,430080.0,0.0859276,256.0,0.192794,10
128,100k_s10_r64_b128_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,7.4395982424180795,0.0,0.0,45473432.0,0.00569257,0.0,6144.0,45469208.0,2.874495978786483,0.0147318,24.0,910.9192979810357,910.9192979810357,0.0354674,301.0560481689677,2423552.0,9467.0,620429312.0,0.159141,402.15909162315177,256.0,0.08752999999999989,0.1638604876834675,0.212585,0.49022618755874176,0.8907448785191806,64,1.0544560274390273,45473432.0,0.0401633,45469208.0,2.85546189212992,0.01483,14.0,1858.161234750202,1858.161234750202,0.0898027,0.13974044966312044,1680.0,14.0,430080.0,0.085329,256.0,0.189359,10
256,100k_s10_r64_b256_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,8.38351854091489,0.0,0.0,45473432.0,0.00505163,0.0,6144.0,45469208.0,2.8179900354215497,0.0150272,24.0,894.9316475701305,894.9316475701305,0.0348495,298.9103782617427,2423552.0,9467.0,620429312.0,0.161984,395.10075069142636,256.0,0.08752999999999989,0.1638604876834675,0.214111,0.47835468758819216,0.8722531770903877,64,1.012020669547974,45473432.0,0.0418474,45469208.0,2.8795976975109454,0.0147057,14.0,1870.8537217065232,1870.8537217065232,0.0895236,0.13974044966312044,1680.0,14.0,430080.0,0.0847501,256.0,0.186759,10
64,100k_s10_r64_b64_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,8.179328001568617,0.0,0.0,45473432.0,0.00517774,0.0,6144.0,45469208.0,2.877249832534072,0.0147177,24.0,839.7465547503606,839.7465547503606,0.034787,282.4883694241651,2423552.0,9467.0,620429312.0,0.172629,370.7372457698301,256.0,0.08752999999999989,0.1638604876834675,0.226558,0.4568446784723308,0.8302553871414825,64,1.0647340019218285,45473432.0,0.0397756,45469208.0,2.905181038973581,0.0145762,14.0,1838.1445474169414,1838.1445474169414,0.0885171,0.13974044966312044,1680.0,14.0,430080.0,0.0862582,256.0,0.188101,10
128,100k_s10_r8_b128_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,1.030195226939946,0.0,0.0,35241380.0,0.0318591,0.0,768.0,35238101.0,2.815718080862806,0.0116553,24.0,126.16061992188315,126.16061992188315,0.0627089,36.94382230021474,70408.0,8801.0,18024448.0,0.143631,55.69828240421636,256.0,0.21268900000000002,0.305741347702343,0.216545,0.07297135417443708,0.9472626936664436,8,0.8685967796994888,45473432.0,0.0487573,45469208.0,2.5843413113968627,0.0163858,14.0,1728.9061077350686,1728.9061077350686,0.0992075,0.13974044966312044,1680.0,14.0,430080.0,0.0917083,256.0,0.205125,10
256,100k_s10_r8_b256_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,1.0120876852765703,0.0,0.0,35241380.0,0.0324291,0.0,768.0,35238101.0,2.829799948943312,0.0115973,24.0,138.0699471205864,138.0699471205864,0.0641638,38.95123791903011,70408.0,8801.0,18024448.0,0.131242,60.956096371588366,256.0,0.21268900000000002,0.305741347702343,0.205385,0.07434963110676679,0.95501618910826,8,0.9216393427558343,45473432.0,0.0459512,45469208.0,2.758460076232727,0.0153515,14.0,1857.0360748974883,1857.0360748974883,0.0955107,0.13974044966312044,1680.0,14.0,430080.0,0.0853807,256.0,0.196146,10
64,100k_s10_r8_b64_rep1,94378.0,120,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,5.7289e-05,0.0,768.0,35238101.0,2.8951302928720377,0.0113356,24.0,122.23810037776578,122.23810037776578,0.297375,17.427637182735314,70408.0,8801.0,18024448.0,0.14824,53.96654074473826,256.0,0.21268900000000002,0.305741347702343,0.459041,0.06623652763857836,1.1747077058476258,8,0.0,0.0,6.5281e-05,45469208.0,2.9163452701224974,0.0145204,14.0,1845.4786918294042,1845.4786918294042,0.438829,0.13974044966312044,1680.0,14.0,430080.0,0.0859154,256.0,0.539239,10
128,100k_s20_r1024_b128_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.872198406349111,3517.0,0.0,1332790500.0,5.89655,0.432163,98304.0,1332582997.0,2.9174405614895575,0.425395,24.0,1016.528639798047,1016.528639798047,0.714757,315.4408933384675,39567872.0,77281.0,10129375232.0,2.28172,448.7842504777098,256.0,0.09606999999999988,0.08364067789384834,3.24625,0.6744195663740568,0.21341547939930688,1024,1.2339859217544578,166730472.0,0.125836,166714976.0,2.760558789622356,0.0562442,14.0,1507.2644544749826,1507.2644544749826,0.277846,0.0717911424436428,6160.0,56.0,1576960.0,0.385711,256.0,0.6928,20
256,100k_s20_r1024_b256_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.2231470132505105,1760.0,0.0,666963744.0,3.77349,0.279405,98304.0,666859904.0,2.8975808428795213,0.214338,24.0,1130.995239883167,1130.995239883167,0.432694,381.68934810888584,40163328.0,39222.0,10281811968.0,2.05079,499.3197743308676,256.0,0.09606999999999988,0.08364067789384834,2.68281,0.7563858058373831,0.25694178864697836,1024,1.2434325148133725,166730472.0,0.12488,166714976.0,2.811969390615343,0.0552159,14.0,1495.2623795353477,1495.2623795353477,0.269717,0.0717911424436428,6160.0,56.0,1576960.0,0.388807,256.0,0.689326,20
64,100k_s20_r1024_b64_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.048430713164914,6820.0,0.0,2584484832.0,11.2957,0.789583,98304.0,2584082452.0,2.891526148914415,0.832299,24.0,740.0495596906349,740.0495596906349,1.02776,224.4245832584521,38873088.0,151848.0,9951510528.0,3.13416,326.7223115603543,256.0,0.09606999999999988,0.08364067789384834,4.56278,0.40857685847348146,0.13092588290472035,1024,1.3584456984252402,166730472.0,0.114307,166714976.0,2.8519052265092975,0.0544427,14.0,1811.2860391936943,1811.2860391936943,0.252895,0.0717911424436428,6160.0,56.0,1576960.0,0.32097,256.0,0.597386,20
128,100k_s20_r4096_b128_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,3.7890792517592686,14067.0,0.0,5330783464.0,18.8399,1.31026,393216.0,5329953511.0,2.9939119580490527,1.658,24.0,1173.1998634304748,1173.1998634304748,2.10699,376.59173447340595,158793216.0,310143.0,40651063296.0,7.90806,517.9525699096871,256.0,0.06552999999999987,0.07005687096530568,10.8765,0.6743379220759516,0.05754884383763159,4096,1.2854718074265203,166730472.0,0.120796,166714976.0,2.7737360107772426,0.055977,14.0,1739.7803460596954,1739.7803460596954,0.266149,0.0717911424436428,6160.0,56.0,1576960.0,0.334162,256.0,0.62593,20
256,100k_s20_r4096_b256_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,3.597294847869227,7040.0,0.0,2667854976.0,9.72705,0.690695,393216.0,2667439616.0,2.993818608524116,0.829792,24.0,1314.3985742093976,1314.3985742093976,1.02476,466.9360060555763,160736256.0,156969.0,41148481536.0,7.05854,580.2899749806618,256.0,0.06552999999999987,0.07005687096530568,8.77208,0.7313032815476097,0.06812124376430675,4096,1.360147265774622,166730472.0,0.114164,166714976.0,2.780919693140143,0.0558324,14.0,1797.3371751153927,1797.3371751153927,0.251459,0.0717911424436428,6160.0,56.0,1576960.0,0.323461,256.0,0.597565,20
64,100k_s20_r4096_b64_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.5974119881366953,27320.0,0.0,10353095336.0,38.6606,2.68028,393216.0,10351483456.0,2.92892912755019,3.2915,24.0,753.2830138676886,753.2830138676886,3.94543,231.1238510108847,155793664.0,608569.0,39883177984.0,12.3164,332.56471046734436,256.0,0.06552999999999987,0.07005687096530568,17.7221,0.4880266193486291,0.03790436799250653,4096,1.2378913451948275,166730472.0,0.125439,166714976.0,2.763821663989649,0.0561778,14.0,1543.5285371791772,1543.5285371791772,0.267833,0.0717911424436428,6160.0,56.0,1576960.0,0.376649,256.0,0.671745,20
128,100k_s20_r512_b128_rep1,94378.0,440,100k,100k_s316_r8192_b128_rep1,94378.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.624132445765954,1760.0,0.0,666963744.0,3.24749,0.23671,49152.0,666859904.0,3.0252747694789877,0.205291,24.0,1136.2532347033753,1136.2532347033753,0.395911,335.3177331997302,19762176.0,38598.0,5059117056.0,1.02065,501.64111105667956,256.0,0.10558000000000001,0.0929675774252398,1.52691,0.6197665175171666,0.38903471717390026,512,1.3486295039030558,166730472.0,0.115139,166714976.0,2.825067379585438,0.0549599,14.0,1833.356921660265,1833.356921660265,0.254214,0.0717911424436428,6160.0,56.0,1576960.0,0.317106,256.0,0.594021,20
