cell_id,cx,cy,cz,volume,sigma_t,sigma_s,q
621,0.22287843685691924,0.9723976403474808,0.07850165044302028,0.0001970871501764161,1.0,0.5,0.0
622,0.7369280115415285,0.27676478168629826,0.6515775102034136,0.0002461496669472851,1.0,0.5,0.0
623,0.06258904933929445,0.6178115679246781,0.6636009443456687,0.00018620428136065272,1.0,0.5,0.0
624,0.5561421100301811,0.030627340078353875,0.8727041665156255,0.0002328983288637621,1.0,0.5,0.0
625,0.9119256523767437,0.37242279788311744,0.909395587287023,0.0003807838053843898,1.0,0.5,0.0
626,0.6537270413431051,0.06125468015670775,0.7482677678711616,0.0001694830026393075,1.0,0.5,0.0
627,0.946129709482193,0.13980132120220246,0.8339583021013277,0.0001723000962785973,1.0,0.5,0.0
628,0.44286283144664745,0.8745448305394451,0.02996015548706055,0.00023518482855825352,1.0,0.5,0.0
629,0.386915398837553,0.9447952806949615,0.1762673739840095,0.00016140477511571865,1.0,0.5,0.0
630,0.32790738016404364,0.9171929210424423,0.39901664238790546,0.0001336758379869872,1.0,0.5,0.0
631,0.2788536137915688,0.9764634510365208,0.023120665033354457,0.00016123871544466707,1.0,0.5,0.0
632,0.5818004766882603,0.9561241043295363,0.05385990484701957,0.00017147441641648454,1.0,0.5,0.0
633,0.18145659434182096,0.19035085688992767,0.9151914566755295,0.00013690676299637472,1.0,0.5,0.0
634,0.020964144647376955,0.020334744654691074,0.9309233329201541,0.00012631126764693913,1.0,0.5,0.0
635,0.4554492011666298,0.7937054336071014,0.3222648575901986,0.00020638362472461642,1.0,0.5,0.0
636,0.6152578145265579,0.7191281020641327,0.1624562442302704,0.0002063836247246163,1.0,0.5,0.0
637,0.12954125375505463,0.8564069614175553,0.0599203109741211,0.00011269875952190328,1.0,0.5,0.0
638,0.8709515929222107,0.6552046835422516,0.5033813267946243,0.00010319184844474927,1.0,0.5,0.0
639,0.7168056901049921,0.9758212318789204,0.023117190078582435,0.00016561338622843379,1.0,0.5,0.0
640,0.6648319066804322,0.8509666087463412,0.9151914566755295,0.00013690671512491876,1.0,0.5,0.0
641,0.6152578145265579,0.8682827651500702,0.865614116191864,0.00010319181236225767,1.0,0.5,0.0
642,0.767238296674629,0.9447952806949615,0.7801374763962948,7.472463424823126e-05,1.0,0.5,0.0
643,0.5506415529265161,0.06125468015670775,0.48820100115046805,0.0001842086050993701,1.0,0.5,0.0
644,0.13583200424909594,0.19708672165870667,0.5353430286049843,0.00010319183040354766,1.0,0.5,0.0
645,0.48741091787815094,0.6978202760219574,0.3542265892028809,0.00020638369688959947,1.0,0.5,0.0
646,0.022411149621867743,0.04831810525069204,0.7860482534647966,0.00015952354839234787,1.0,0.5,0.0
647,0.21407845637029344,0.18170109254163963,0.9434609711170197,0.00012181512911884342,1.0,0.5,0.0
648,0.37021795660257334,0.21839454025030136,0.3222648575901986,0.00010319181236230814,1.0,0.5,0.0
649,0.146485909819603,0.3355875015258789,0.14114843308925631,0.00010319181236230815,1.0,0.5,0.0
650,0.5406804606318474,0.49539607763290405,0.5140352249145508,0.0002063838412196159,1.0,0.5,0.0
651,0.18910153955221176,0.2290484458208084,0.24768750369548803,0.00020638369688960557,1.0,0.5,0.0
652,0.4767570123076439,0.43147264420986176,0.5779586583375931,0.00041276717728424986,1.0,0.5,0.0
653,0.09388357400894168,0.669677668675311,0.7602479526561909,0.00015155635553413586,1.0,0.5,0.0
654,0.4234874844551086,0.5912812352180481,0.14114843308925631,0.00010319188452729122,1.0,0.5,0.0
655,0.4128335788846016,0.45278045535087585,0.428803950548172,0.0006191509463387815,1.0,0.5,0.0
656,0.06258904933929445,0.7415396329106906,0.31852541102766496,0.0002913201570423629,1.0,0.5,0.0
657,0.17844762653112414,0.7723976373672485,0.13049452751874926,5.159594226364562e-05,1.0,0.5,0.0
658,0.16853711102334085,0.8512809257554678,0.08988046646118165,0.00014509423613865745,1.0,0.5,0.0
659,0.4271625797464971,0.598477809182433,0.6089812166006964,0.00016226009110936136,1.0,0.5,0.0
660,0.7628171429321096,0.9171929210424423,0.4280169265589999,0.00013367574450365394,1.0,0.5,0.0
661,0.031294524669647224,0.6399191496557223,0.7992556922826729,0.0001643972162190314,1.0,0.5,0.0
662,0.06258904933929445,0.6745720325181777,0.3334787771729257,0.00019683736366874846,1.0,0.5,0.0
663,0.6259117275476456,0.7937054336071014,0.7058055400848389,0.0001031918845272912,1.0,0.5,0.0
664,0.4554492011666298,0.45278045535087585,0.4714195877313614,0.0006191509463387815,1.0,0.5,0.0
665,0.7111429870128632,0.6232429444789886,0.7697289288043976,0.000464363263877735,1.0,0.5,0.0
666,0.08614737412369192,0.9447952806949615,0.3470149371359087,0.00014779446767073607,1.0,0.5,0.0
667,0.39152576774358744,0.8150132298469543,0.7910367548465729,0.0002579793144108464,1.0,0.5,0.0
668,0.3632391463234548,0.6410934463656224,0.779443690827648,0.00029044446766181,1.0,0.5,0.0
669,0.054852849454044686,0.9434314468163943,0.37172276752805167,0.00015426116055978456,1.0,0.5,0.0
670,0.5939500033855438,0.5060499906539917,0.37553440034389496,0.0008255350762184302,1.0,0.5,0.0
671,0.2210632562637329,0.41016484051942825,0.8549602031707764,0.00010319190256854952,1.0,0.5,0.0
672,0.25302498042583466,0.18643281608819962,0.6951516270637512,0.00010319195669233727,1.0,0.5,0.0
673,0.764412522315979,0.8469749391078949,0.41815003752708435,0.00020638362472451507,1.0,0.5,0.0
674,0.7431047260761261,0.8469749391078949,0.43945786356925964,0.00020638362472451507,1.0,0.5,0.0
675,0.8539042188908855,0.9723976403474808,0.441528477165222,0.00021667631950323695,1.0,0.5,0.0
676,0.37547893439104046,0.8095771886318287,0.3190332490271217,0.0001969734931593887,1.0,0.5,0.0
677,0.1465125974421562,0.9723976403474808,0.2813316122308739,0.0001800257013427619,1.0,0.5,0.0
678,0.3494884220106258,0.6981111180941016,0.08988046646118165,0.00014509423613865747,1.0,0.5,0.0
679,0.031294524669647224,0.8094216881036855,0.275527755217556,0.0003150562725657401,1.0,0.5,0.0
680,0.40578682077815326,0.5145885849410266,0.0599203109741211,0.00016657594859479196,1.0,0.5,0.0
681,0.031294524669647224,0.7095789321319285,0.34426757081843007,0.00025044534035373675,1.0,0.5,0.0
682,0.0866453105555289,0.0853109413729422,0.26273264073663305,0.0002070335497704948,1.0,0.5,0.0
683,0.6335361383644488,0.21567231609593254,0.02996015548706055,0.00020754166479777442,1.0,0.5,0.0
684,0.13583200424909594,0.26101016253232956,0.17311014980077746,5.159590618115408e-05,1.0,0.5,0.0
685,0.09388357400894168,0.1825840945413405,0.5483417181618493,0.00030311318801337764,1.0,0.5,0.0
686,0.860297679901123,0.8363210558891296,0.34357266873121267,0.0001031918845272912,1.0,0.5,0.0
687,0.7750664204359055,0.687166377902031,0.40749614313244814,0.0002579792602870838,1.0,0.5,0.0
688,0.857055914163254,0.9447952806949615,0.8041198526750322,7.573014488389218e-05,1.0,0.5,0.0
689,0.8648293727232058,0.9535874695912614,0.9739222889241158,0.00014311781923387017,1.0,0.5,0.0
690,0.8389898538589478,0.8363210558891296,0.5353430286049843,0.00030957554533432336,1.0,0.5,0.0
691,0.8330555661769534,0.9171929210424423,0.86780591955747,0.00013367593147032062,1.0,0.5,0.0
692,0.6115070134376469,0.9447952806949615,0.8484330976084431,7.948680244322061e-05,1.0,0.5,0.0
693,0.3808718621730804,0.7830515205860138,0.7590750455856323,0.0005159589896465576,1.0,0.5,0.0
694,0.8519759238247606,0.09188202023506162,0.4922464329477127,0.00014832560815088334,1.0,0.5,0.0
695,0.9191945642232895,0.1825840945413405,0.5483417181618493,0.0002608890160568044,1.0,0.5,0.0
696,0.8389898538589478,0.7723976373672485,0.8762680292129517,5.159601442870435e-05,1.0,0.5,0.0
697,0.6791812777519226,0.7830515503883362,0.24768750369548803,0.00010319199277486675,1.0,0.5,0.0
698,0.8389898538589478,0.21839454025030136,0.6631898880004883,5.159597834616236e-05,1.0,0.5,0.0
699,0.36008045939173117,0.6882917092833123,0.5322005995902603,0.0003581189731040756,1.0,0.5,0.0
700,0.7537586092948914,0.34624140709638596,0.6844977140426636,0.00010319181236225767,1.0,0.5,0.0
701,0.8875217907812971,0.5766104532824122,0.5557610759713832,9.212920889728461e-05,1.0,0.5,0.0
702,0.8768074243169304,0.9447952806949615,0.43166158813330646,0.00016907626068634547,1.0,0.5,0.0
703,0.6898351907730103,0.708474189043045,0.15180233865976336,0.00010319188452729122,1.0,0.5,0.0
704,0.860297679901123,0.623242974281311,0.4927274137735367,5.159599638743338e-05,1.0,0.5,0.0
705,0.769570933653084,0.9447952806949615,0.6448152431109467,0.00010472465981184644,1.0,0.5,0.0
706,0.5268911124656506,0.9470913687709979,0.9464242139820269,0.00020098764960548295,1.0,0.5,0.0
707,0.8159073100658196,0.5411223337426778,0.1005343720316887,0.00042509875670176895,1.0,0.5,0.0
708,0.9191945642232895,0.18004825578448924,0.681722205929949,0.0001304446220578869,1.0,0.5,0.0
709,0.946129709482193,0.8633570879871069,0.46714366314182787,0.00037742385365116066,1.0,0.5,0.0
710,0.9762758899563937,0.5694765007399749,0.04708057177948281,0.000164426446393085,1.0,0.5,0.0
711,0.8816055059432983,0.6019351482391357,0.6631898880004883,5.159601442870435e-05,1.0,0.5,0.0
712,0.946129709482193,0.576093940401938,0.6229325956218524,0.00016240540848918103,1.0,0.5,0.0
713,0.946129709482193,0.8357072034465598,0.7117161101205767,0.00013026468454532258,1.0,0.5,0.0
714,0.946129709482193,0.5892370245240327,0.7109219247084221,0.00011536831679801824,1.0,0.5,0.0
715,0.9730648547410965,0.47564108117307946,0.8201026836283527,0.00023266750252514464,1.0,0.5,0.0
716,0.6999356020360008,0.9171929210424423,0.7210351098523784,0.00026735167597397475,1.0,0.5,0.0
717,0.9191945642232895,0.591456890006752,0.6616524668204402,0.00013044466766969672,1.0,0.5,0.0
718,0.764412522315979,0.3782031238079071,0.8229984939098358,0.0003095755092519075,1.0,0.5,0.0
719,0.946129709482193,0.7162019056388078,0.7610286953122641,6.577041370857062e-05,1.0,0.5,0.0
720,0.8875217907812971,0.5766104532824122,0.5131454611399356,5.916812495529959e-05,1.0,0.5,0.0
721,0.9730648547410965,0.48094433024202443,0.650208111615782,0.0001689343390014486,1.0,0.5,0.0
722,0.946129709482193,0.5070032317441548,0.6332429569681911,9.92861641356466e-05,1.0,0.5,0.0
723,0.8816055059432983,0.7723976373672485,0.8336523771286011,5.159601442870435e-05,1.0,0.5,0.0
724,0.8816055059432983,0.6019351482391357,0.4927274137735367,5.159599638743339e-05,1.0,0.5,0.0
725,0.8709515929222107,0.4208187460899353,0.7590750455856323,0.0001031918845272912,1.0,0.5,0.0
726,0.04129888930206801,0.04066948930938212,0.958701110697932,0.000184932530971981,1.0,0.5,0.0
727,0.7808416829059285,0.432290156007068,0.5272998435102512,0.0002825002764484123,1.0,0.5,0.0
728,0.6898351907730103,0.26101016253232956,0.19441796094179156,5.15959422636456e-05,1.0,0.5,0.0
729,0.8389898538589478,0.49539607018232346,0.7910367548465729,0.0001031917943210119,1.0,0.5,0.0
730,0.8176820576190948,0.5806273221969604,0.6418820917606354,0.00015478789895594506,1.0,0.5,0.0
731,0.4490514261530321,0.45214926012511564,0.9717304855585098,0.00019522416447263248,1.0,0.5,0.0
732,0.4223750531393403,0.05454951440262139,0.9427642147240586,0.0002689992946493234,1.0,0.5,0.0
733,0.031294524669647224,0.9233890401589506,0.5534196075758943,0.0002279787205508079,1.0,0.5,0.0
734,0.668527364730835,0.30362578481435776,0.8549602031707764,5.159597834616236e-05,1.0,0.5,0.0
735,0.08465786027507344,0.16681719611549303,0.9199710920058612,0.00019105112214149472,1.0,0.5,0.0
736,0.747581909661455,0.24480306497477708,0.6835392343655153,0.00010840280908356415,1.0,0.5,0.0
737,0.6791812777519226,0.5273577868938446,0.737767219543457,0.00030957558141684005,1.0,0.5,0.0
738,0.7664566604205012,0.07734495616309742,0.05307734556564299,0.0002602143646540546,1.0,0.5,0.0
739,0.3595640510320663,0.2929718792438507,0.5886125713586807,0.00010319177627981661,1.0,0.5,0.0
740,0.7019945801425936,0.09188202023506162,0.23793529864418395,0.00014832560815088334,1.0,0.5,0.0
741,0.1385869846779097,0.26161287062005273,0.3213480736492551,4.270489392806345e-05,1.0,0.5,0.0
742,0.7004891037940979,0.3142796903848648,0.35422658920288086,0.00020638384121961578,1.0,0.5,0.0
743,0.5832960903644562,0.19708672165870667,0.8549602031707764,0.00020638385926088695,1.0,0.5,0.0
744,0.32383815271049177,0.030627340078353875,0.8580796703925253,0.00025572165172230377,1.0,0.5,0.0
745,0.6792427826690643,0.06125468015670775,0.6841327124246834,0.00028059872489928807,1.0,0.5,0.0
746,0.8496437668800354,0.16512499749660492,0.39684221148490906,0.0001031919927748666,1.0,0.5,0.0
747,0.6373339609602583,0.06125468015670775,0.8535320832022217,9.158579392045702e-05,1.0,0.5,0.0
748,0.9730648547410965,0.31755867604745536,0.34694122969474783,0.00016219069326513564,1.0,0.5,0.0
749,0.9730648547410965,0.1266697877776367,0.5528518081505132,0.00019054339483133296,1.0,0.5,0.0
750,0.9730648547410965,0.15092527036749914,0.8600457634738348,0.00016735902895133307,1.0,0.5,0.0
751,0.8281745911560383,0.09188202023506162,0.6676760431269158,0.0001483256600150332,1.0,0.5,0.0
752,0.8556666650572192,0.06125468015670775,0.7307773591382206,0.0001298631582845188,1.0,0.5,0.0
753,0.6162477273449918,0.1481866843574034,0.9717304855585098,0.00018519106437261802,1.0,0.5,0.0
754,0.9837196012712174,0.023899749359959022,0.6106451066211356,0.00011528813306610302,1.0,0.5,0.0
755,0.25302498042583466,0.1438171789050102,0.8229984939098358,0.0002063837690546075,1.0,0.5,0.0
756,0.05492398323002135,0.05468360129458821,0.47630253351397045,0.0001940059404396616,1.0,0.5,0.0
757,0.031294524669647224,0.07858335065454723,0.5528966795091714,0.00022017294699907514,1.0,0.5,0.0
758,0.8660729572723073,0.4962135819795297,0.4420685914956141,0.00012681872240891592,1.0,0.5,0.0
759,0.844765131230132,0.4535979671480821,0.4420685914956141,0.00018237385063903035,1.0,0.5,0.0
760,0.1997554451227188,0.5806273221969604,0.4074961319565773,0.0002063838773021451,1.0,0.5,0.0
761,0.387543444340213,0.030627340078353875,0.808804939641597,0.00025308166965538003,1.0,0.5,0.0
762,0.9484618664269182,0.9470913687709979,0.5258367911813256,0.00018245955525403608,1.0,0.5,0.0
763,0.46610311418771744,0.1438171789050102,0.8016906678676605,0.00030957565358193687,1.0,0.5,0.0
764,0.4764375536199612,0.06125468015670775,0.7250217741040967,0.00029158333571657774,1.0,0.5,0.0
765,0.6928992161592376,0.030627340078353875,0.6149224662740908,0.00020545706925270278,1.0,0.5,0.0
766,0.5220292202760882,0.030627340078353875,0.6188522204834687,0.00027039865358806917,1.0,0.5,0.0
767,0.9321814676981355,0.9723976403474808,0.5533334784706353,0.00016401007578728055,1.0,0.5,0.0
768,0.8389898538589478,0.26101016253232956,0.8762680292129517,5.159597834616236e-05,1.0,0.5,0.0
769,0.7624407794760772,0.06125468015670775,0.37666000480990264,0.0001295328558858371,1.0,0.5,0.0
770,0.5619882792234421,0.38885702937841415,0.21572577953338629,0.0006191511989163105,1.0,0.5,0.0
771,0.7881796016360989,0.7320125487038348,0.9717304855585098,0.00015936302394824452,1.0,0.5,0.0
772,0.8554120067305573,0.7533962250215613,0.9434609711170197,0.00025131511429403626,1.0,0.5,0.0
773,0.9191945642232895,0.6602515354180024,0.611868830222601,0.00013044430277547306,1.0,0.5,0.0
774,0.946129709482193,0.17765951386533813,0.8753668929587396,0.0001292599948302776,1.0,0.5,0.0
775,0.9730648547410965,0.8620136606526878,0.7119008409235824,0.00012862321029642818,1.0,0.5,0.0
776,0.860297679901123,0.23970235139131546,0.8762680292129517,5.159597834616236e-05,1.0,0.5,0.0
777,0.5506415529265161,0.9447952806949615,0.488201001150468,0.00016601481408551303,1.0,0.5,0.0
778,0.8816055059432983,0.26101016253232956,0.8336523771286011,5.159597834616236e-05,1.0,0.5,0.0
779,0.5369730056578054,0.702223707696998,0.722094212615078,0.00041853619833297955,1.0,0.5,0.0
780,0.6515568210030218,0.9723976403474808,0.4802656906436655,0.00017303811904522052,1.0,0.5,0.0
781,0.946129709482193,0.24742363468841588,0.8753202231064188,0.00012897424103403923,1.0,0.5,0.0
782,0.2790059939000078,0.023251739864433053,0.9718348357934052,0.0001940412063320844,1.0,0.5,0.0
783,0.2474614336913284,0.9447952806949615,0.4890880368966648,0.00014112520258102547,1.0,0.5,0.0
784,0.22942326691368506,0.9171929210424423,0.794283669486209,0.00026735158249070664,1.0,0.5,0.0
785,0.8319747130918173,0.251766824165259,0.9151914566755295,0.00013690681086776365,1.0,0.5,0.0
786,0.6754474116766114,0.9447952806949615,0.3023859014423034,8.187198440011629e-05,1.0,0.5,0.0
787,0.8532825391339925,0.23045901302424487,0.9151914566755295,0.00013690681086776365,1.0,0.5,0.0
788,0.7638590205578819,0.9171929210424423,0.7636507321344066,0.00013367555753724918,1.0,0.5,0.0
789,0.7446102024246218,0.9171929210424423,0.23793529864418395,0.00013367569776205295,1.0,0.5,0.0
790,0.8283359408378601,0.16512499749660492,0.6525359749794006,0.00010319199277486675,1.0,0.5,0.0
791,0.9757084768015333,0.9773963013137558,0.7173567302374861,0.00016268985807645956,1.0,0.5,0.0
792,0.8283359408378601,0.18643281608819962,0.6738438010215759,0.00010319199277486675,1.0,0.5,0.0
793,0.09388357400894168,0.7443445427877766,0.7385479920018527,0.0001515565675096643,1.0,0.5,0.0
794,0.7815510158608312,0.9723976403474808,0.0782782607377526,0.0001964748096400722,1.0,0.5,0.0
795,0.7217969000339508,0.1438171789050102,0.7590750455856323,0.00020638355255958284,1.0,0.5,0.0
796,0.6472195386886597,0.7297820150852203,0.21572577953338626,0.00010319192060980799,1.0,0.5,0.0
797,0.031294524669647224,0.8409417287852721,0.4922292852513002,0.000266930364186798,1.0,0.5,0.0
798,0.031294524669647224,0.8619932541085397,0.44923586380136205,0.00026968472383855286,1.0,0.5,0.0
799,0.946129709482193,0.8497674369887074,0.6088382750724736,7.756530972059967e-05,1.0,0.5,0.0
800,0.7217969000339508,0.1438171789050102,0.7164594233036041,0.00020638384121961597,1.0,0.5,0.0
801,0.9730648547410965,0.9237162332692568,0.7806433491076044,0.00019161026365853448,1.0,0.5,0.0
802,0.8496437668800354,0.1438171789050102,0.8229984641075134,0.00010319199277486675,1.0,0.5,0.0
803,0.031294524669647224,0.4492297634708283,0.07712609302665238,0.0002183734846672526,1.0,0.5,0.0
804,0.8389898538589478,0.8363210558891296,0.3222648575901986,0.0001031918845272912,1.0,0.5,0.0
805,0.9527301100864054,0.8894010771420922,0.9284934668113869,0.0001622898806962398,1.0,0.5,0.0
806,0.9730648547410965,0.9233890401589506,0.5534196075758943,0.00019622090505598346,1.0,0.5,0.0
807,0.8283359408378601,0.16512499749660492,0.8229984641075134,0.00010319199277486675,1.0,0.5,0.0
808,0.4943573759251966,0.702223707696998,0.7007863865729027,0.00021869929618268812,1.0,0.5,0.0
809,0.23171716183423996,0.8469749689102173,0.41815003752708435,0.00010319184844474896,1.0,0.5,0.0
810,0.23171716183423996,0.7617437243461609,0.14114843308925631,0.00010319192060980786,1.0,0.5,0.0
811,0.25249229062110806,0.7422833473308563,0.36972007761613684,0.00040870574740081754,1.0,0.5,0.0
812,0.02405626121623434,0.5000000000000009,0.023629458560374128,0.0001684256081560131,1.0,0.5,0.0
813,0.05569597685523735,0.4212403763739304,0.05349663446627825,0.00024787843694908974,1.0,0.5,0.0
814,0.146485909819603,0.356895312666893,0.1624562442302704,0.00010319181236230815,1.0,0.5,0.0
815,0.24875799642042196,0.8766545326843607,0.0599203109741211,0.0001434590246013927,1.0,0.5,0.0
816,0.031294524669647224,0.6328689537731554,0.23631294264565333,0.00021678518163227445,1.0,0.5,0.0
817,0.1610116019566477,0.9171929210424423,0.3442044595762657,0.0001336757445037195,1.0,0.5,0.0
818,0.4767570123076439,0.687166377902031,0.17311015352606776,0.0002063836427658623,1.0,0.5,0.0
819,0.7872897018687726,0.06125468015670775,0.33057086988318823,0.00016448975200314455,1.0,0.5,0.0
820,0.3323306148537051,0.6835777410102926,0.3984502006657423,0.0004404196448129822,1.0,0.5,0.0
821,0.3960728897608555,0.6731720245890525,0.0599203109741211,0.00011288741305513978,1.0,0.5,0.0
822,0.880517571824323,0.7478653372381445,0.0599203109741211,0.00013716519034838952,1.0,0.5,0.0
823,0.44851286374601784,0.5494353472787729,0.02996015548706055,0.0001932718109384214,1.0,0.5,0.0
824,0.024401452185590124,0.34727547921462776,0.04746166536437359,0.00017042016709455595,1.0,0.5,0.0
825,0.9730648547410965,0.6380306842142169,0.5683590714344071,0.0002167639980056703,1.0,0.5,0.0
826,0.946129709482193,0.29949074566672496,0.15326583093276,8.363667033687162e-05,1.0,0.5,0.0
827,0.1918518721866208,0.7550565981794675,0.5673558192982298,0.00014828174314249548,1.0,0.5,0.0
828,0.6898351907730103,0.19708672165870667,0.4074961319565773,0.0002063839314259329,1.0,0.5,0.0
829,0.9493407446974902,0.5890618336766854,0.07704072726654336,0.00023169019063378748,1.0,0.5,0.0
830,0.9195516600760374,0.22553471326464225,0.05291582343390119,0.00021961228021890355,1.0,0.5,0.0
831,0.6259117275476456,0.6445507705211639,0.15180233865976336,0.000154787718543437,1.0,0.5,0.0
832,0.08419738905107176,0.8045723190526445,0.5722342392102535,0.00025913251146753567,1.0,0.5,0.0
833,0.8283359408378601,0.18643281608819962,0.8443062901496887,0.00010319199277486675,1.0,0.5,0.0
834,0.13583200424909594,0.6871663928031921,0.6844977140426636,5.1595906181128836e-05,1.0,0.5,0.0
835,0.2725347337017033,0.6098656291592143,0.08988046646118165,0.00014509448981023357,1.0,0.5,0.0
836,0.3701077075543352,0.678472686805724,0.0599203109741211,6.392090636930276e-05,1.0,0.5,0.0
837,0.37932875300096885,0.7611063716257289,0.0599203109741211,0.0001267112283273428,1.0,0.5,0.0
838,0.17207070620236758,0.7121611739349765,0.0599203109741211,0.0001445389754614062,1.0,0.5,0.0
839,0.25302498042583466,0.8682827651500702,0.24768750369548803,0.00010319181236227022,1.0,0.5,0.0
840,0.8496437668800354,0.18643281608819962,0.865614116191864,0.00010319199277486675,1.0,0.5,0.0
841,0.8496437668800354,0.2503562569618225,0.7803828418254852,0.00010319181236225767,1.0,0.5,0.0
842,0.4447952955961227,0.356895312666893,0.1624562479555607,0.000309575473169416,1.0,0.5,0.0
843,0.3808718621730804,0.1438171789050102,0.43945786356925964,0.00020638384121961573,1.0,0.5,0.0
844,0.777399917592796,0.4636464973831998,0.22975028236832423,0.0004273785234394439,1.0,0.5,0.0
845,0.2025104255515326,0.24030505947903863,0.4065793480156339,0.00010535022781803503,1.0,0.5,0.0
846,0.9317659654390285,0.07192622938042187,0.07062964479644268,0.00020928266274267883,1.0,0.5,0.0
847,0.4257769008508596,0.09188202023506162,0.247112735949132,0.00014832550442261974,1.0,0.5,0.0
848,0.031294524669647224,0.1171219255095712,0.11491723475525896,0.0001517550043176314,1.0,0.5,0.0
849,0.07848230801441881,0.030627340078353875,0.4485247557361926,0.00021410907971022248,1.0,0.5,0.0
850,0.024056261216234415,0.16710357956029198,0.022955667946840636,0.0001636229761547668,1.0,0.5,0.0
851,0.13583200424909594,0.26101016253232956,0.21572577953338629,5.159592422239984e-05,1.0,0.5,0.0
852,0.08699050152488458,0.36206442393276767,0.0834567899533388,0.00020303445182607473,1.0,0.5,0.0
853,0.2423710748553276,0.28231797367334366,0.15180233865976336,0.00030957550925190733,1.0,0.5,0.0
854,0.6578734517097473,0.8682827651500702,0.865614116191864,0.00010319188452724073,1.0,0.5,0.0
855,0.28498670458793635,0.7937054336071014,0.8336523771286011,0.00020638380513709903,1.0,0.5,0.0
856,0.8091433682990403,0.9463198545934333,0.9456527744826256,0.0001338661522313284,1.0,0.5,0.0
857,0.031294524669647224,0.32350783612248823,0.12553434328390303,0.0002245210750100931,1.0,0.5,0.0
858,0.7527633995861338,0.7875250581202762,0.9717304855585098,0.00015132448159043348,1.0,0.5,0.0
859,0.9567393639712309,0.8672302558579998,0.977097725907568,0.00011397561546855384,1.0,0.5,0.0
860,0.42144980778295,0.38594933504726586,0.7136127836779085,0.000507532049845922,1.0,0.5,0.0
861,0.7624395523672087,0.37799405812486536,0.9434609711170197,0.00011956288365783475,1.0,0.5,0.0
862,0.17844762653112414,0.21839454025030136,0.8123445808887482,0.00010319181236230814,1.0,0.5,0.0
863,0.3869270803634968,0.17760587802723776,0.9434609711170197,0.0001658244731548765,1.0,0.5,0.0
864,0.06258904933929445,0.17853147193854657,0.7931528156373147,0.0001314723747986443,1.0,0.5,0.0
865,0.5268067983152095,0.05468360129458825,0.9464242139820269,0.00020810946189735508,1.0,0.5,0.0
866,0.6898351907730103,0.5806273221969604,0.8762680292129517,5.159601442870435e-05,1.0,0.5,0.0
867,0.05877867812669832,0.6758167801653823,0.5871140683496163,0.00014076309319300487,1.0,0.5,0.0
868,0.45864150536411324,0.6668479852461582,0.9717304855585098,0.00025853218599871584,1.0,0.5,0.0
869,0.38922690302026997,0.21897667650072905,0.9717304855585098,0.00019073331648786118,1.0,0.5,0.0
870,0.139906116419458,0.25067193148487366,0.4355398428933387,9.123605347979201e-05,1.0,0.5,0.0
871,0.7748850078480336,0.8808553581598739,0.9717304855585098,0.00015749021240788573,1.0,0.5,0.0
872,0.9191945642232895,0.8484996201707568,0.8503602817006921,0.0001304444852224573,1.0,0.5,0.0
873,0.6786030368131213,0.7656535593319267,0.9151914566755295,0.00013690690661060856,1.0,0.5,0.0
874,0.031294524669647224,0.3519459184874725,0.2337753629152215,0.0001598891500616726,1.0,0.5,0.0
875,0.8283359408378601,0.2290484458208084,0.7590750455856323,0.00010319181236225767,1.0,0.5,0.0
876,0.8338187017515384,0.7252408997923523,0.9717304855585098,0.0001599866998464172,1.0,0.5,0.0
877,0.4280970945382753,0.6002090279713601,0.5441463978390011,0.00019302186769285887,1.0,0.5,0.0
878,0.4207041092380483,0.06125468015670775,0.8370548053250454,0.0002892941344902515,1.0,0.5,0.0
879,0.16014878320080686,0.2542742977635506,0.9151914566755295,0.0001369067151249857,1.0,0.5,0.0
880,0.06258904933929445,0.25012567317102813,0.30025233220334563,8.003786422304661e-05,1.0,0.5,0.0
881,0.2940057880161736,0.1441176789262418,0.9717304855585098,0.000137082804923069,1.0,0.5,0.0
882,0.05933205793166005,0.36233355883598206,0.2547442381081474,0.0001253219656040917,1.0,0.5,0.0
883,0.9593305106906179,0.959330510690618,0.959330510690618,0.000179380359128149,1.0,0.5,0.0
884,0.7137832293188784,0.7970023833552828,0.9717304855585098,0.00014569003263757206,1.0,0.5,0.0
885,0.031294524669647224,0.8808546667339521,0.7735813244411475,0.00017440460765262743,1.0,0.5,0.0
886,0.6472195386886597,0.5806273221969604,0.8336523771286011,5.159601442870435e-05,1.0,0.5,0.0
887,0.764412522315979,0.527357779443264,0.8443062901496887,0.00010319177627976614,1.0,0.5,0.0
888,0.08689554892258328,0.9221915820087173,0.6957266420278277,0.00018838890099113432,1.0,0.5,0.0
889,0.9495283057776173,0.24529027489374328,0.9481939365950306,0.00020633708839286723,1.0,0.5,0.0
890,0.8709515929222107,0.5912812352180481,0.7377672493457794,0.00010319188452724073,1.0,0.5,0.0
891,0.860297679901123,0.7937054634094238,0.8549602031707764,5.159601442870435e-05,1.0,0.5,0.0
892,0.8496437668800354,0.6765124797821045,0.865614116191864,0.00010319188452724073,1.0,0.5,0.0
893,0.9730648547410965,0.2849792065054496,0.2223579469924129,0.0002007776758224766,1.0,0.5,0.0
894,0.764412522315979,0.2503562569618225,0.7377672493457794,0.0001031916680323925,1.0,0.5,0.0
