cell_id,cx,cy,cz,volume,sigma_t,sigma_s,q
229,0.37209220118273634,0.7721156743493119,0.13385476970328428,2.8408560288857346e-05,1.0,0.5,0.0
230,0.39579338459384605,0.17544597228036515,0.17241401382585342,7.226361591151425e-05,1.0,0.5,0.0
231,0.764412522315979,0.9002444744110107,0.8975758403539658,2.5797953090564418e-05,1.0,0.5,0.0
232,0.7320055057262144,0.014646479859948158,0.5282311080133206,2.926003145266941e-05,1.0,0.5,0.0
233,0.9780913591384888,0.795902989255007,0.7181667046301513,9.124433925177843e-06,1.0,0.5,0.0
234,0.2612721549675745,0.13070262207420488,0.9631340205669403,1.4878223676006762e-05,1.0,0.5,0.0
235,0.17312067374587062,0.5539925396442413,0.11451366916298866,1.28989855659114e-05,1.0,0.5,0.0
236,0.6794386921626783,0.2981719260547243,0.3147133199559888,4.8441644589218535e-05,1.0,0.5,0.0
237,0.09854333102703097,0.2024136818945408,0.4128230810165405,2.5797977897294656e-05,1.0,0.5,0.0
238,0.9402018934488297,0.3835300803184509,0.7963636815547943,1.9348451286951143e-05,1.0,0.5,0.0
239,0.9671370387077332,0.06440065392011514,0.43988751532400316,2.6525417348461736e-05,1.0,0.5,0.0
240,0.8549707233905792,0.27699101716279984,0.15712929144501686,1.2898985565911406e-05,1.0,0.5,0.0
241,0.5140456929802895,0.8096863031387329,0.700478583574295,5.1595924222374633e-05,1.0,0.5,0.0
242,0.9890456795692444,0.2664395707789496,0.8772673662990786,2.1904333447981326e-05,1.0,0.5,0.0
243,0.3222753778100013,0.5966081917285919,0.8709410727024078,2.579798015244575e-05,1.0,0.5,0.0
244,0.7699594839530822,0.3191432182130124,0.9877113401889801,2.4549692214090255e-05,1.0,0.5,0.0
245,0.6399834649958134,0.029292959719896317,0.30286430698983763,2.4477227057725208e-05,1.0,0.5,0.0
246,0.21039897283723885,0.9767570197582245,0.2234839564737149,9.71092222247214e-06,1.0,0.5,0.0
247,0.9697682587640747,0.17390956655454792,0.24212886771095948,2.2021101023439283e-05,1.0,0.5,0.0
248,0.9780913591384888,0.658484709613463,0.46293382304875796,9.15344133916803e-06,1.0,0.5,0.0
249,0.9261486265877934,0.35238121767309244,0.9877113401889801,2.2420134464735725e-05,1.0,0.5,0.0
250,0.9455288499593735,0.7404358983039856,0.6312281489372253,2.5797898966726194e-05,1.0,0.5,0.0
251,0.6344592834220207,0.4536142494079346,0.027958594262599945,2.0232284598796202e-05,1.0,0.5,0.0
252,0.9029133319854736,0.9322062134742737,0.3329187631607056,1.289898556590509e-05,1.0,0.5,0.0
253,0.8816055059432983,0.4634343683719635,0.07722499966621399,1.289899458654059e-05,1.0,0.5,0.0
254,0.9890456795692444,0.17803209788590446,0.12572148072089734,1.9394318793357016e-05,1.0,0.5,0.0
255,0.5398749976316743,0.6829740335077368,0.33438769821306513,4.1115784541703624e-05,1.0,0.5,0.0
256,0.8484421346117466,0.37549737391283833,0.9631340205669403,1.4878239283159009e-05,1.0,0.5,0.0
257,0.10919723659753802,0.6285699307918549,0.47674655914306635,1.289899684169947e-05,1.0,0.5,0.0
258,0.6746232696677656,0.553698089039345,0.6533969470942809,5.9221588725635016e-05,1.0,0.5,0.0
259,0.9764756784947146,0.9785274366279679,0.13831792841166324,1.2263937914534652e-05,1.0,0.5,0.0
260,0.9780913591384888,0.7922588218901301,0.11944987761744008,2.3865708836658057e-05,1.0,0.5,0.0
261,0.9890456795692444,0.9219311667132866,0.4032691827271322,2.4027460641651378e-05,1.0,0.5,0.0
